salary_min,salary_max,salary_mean,rating_mean,rating_count,contract_contrat pro,contract_intérim,contract_temps plein,contract_indépendant,contract_cdd,contract_temps partiel,contract_cdi,contract_stage,contract_commission,contract_apprentissage,mode_an,mode_heure,mode_jour,mode_mois,mode_semaine,query_data+scientist,query_business+intelligence,query_data+analyst,query_developpeur
40000.0,50000.0,45000.0,3.0,36,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
25116.0,25116.0,25116.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
40000.0,55000.0,47500.0,3.0,36,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
31744.0,42037.0,36890.5,3.8,24,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
50000.0,60000.0,55000.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
35000.0,40000.0,37500.0,3.0,36,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
26000.0,26000.0,26000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20400.0,20400.0,20400.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
23000.0,23000.0,23000.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
38000.0,50000.0,44000.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
