salary_min,salary_max,salary_mean,rating_mean,rating_count,contract_contrat pro,contract_intérim,contract_temps plein,contract_indépendant,contract_cdd,contract_temps partiel,contract_cdi,contract_stage,contract_commission,contract_apprentissage,query_data+scientist,query_business+intelligence,query_data+analyst,query_developpeur,mode_an
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
,,,4.0,20,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
,,,4.0,20,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
,,,4.0,20,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
,,,3.7,270,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
,,,3.4,100,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
,,,3.8,132,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
,,,4.3,15,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
,,,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
,,,4.0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
,,,4.0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
,,,3.1,991,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
,,,3.5,318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
,,,4.0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
,,,4.0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
,,,4.0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
,,,4.0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
,,,4.0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
,,,4.0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
,,,4.0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
28000.0,36000.0,32000.0,5.0,5,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
,,,4.0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
,,,4.0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
,,,3.4,32,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
,,,3.3,21,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
,,,3.5,1689,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
,,,4.0,6546,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
,,,3.9,79,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
,,,3.1,991,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
,,,3.6,19,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
,,,3.6,19,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
,,,4.0,508,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
