salary_min,salary_max,salary_mean,rating_mean,rating_count,contract_contrat pro,contract_intérim,contract_temps plein,contract_indépendant,contract_cdd,contract_temps partiel,contract_cdi,contract_stage,contract_commission,contract_apprentissage,query_data+scientist,query_business+intelligence,query_data+analyst,query_developpeur,mode_an
,,,3.0,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
,,,0.0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
70000.0,70000.0,70000.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
,,,3.0,17,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
,,,4.4,19,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
,,,4.5,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
,,,0.0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
,,,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
,,,3.5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
,,,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
,,,3.5,11,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
,,,3.0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
,,,2.6,7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
,,,4.2,16,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
,,,4.1,3678,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
,,,3.5,11,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1
,,,4.1,2479,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
55000.0,65000.0,60000.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
,,,3.4,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
575.0,575.0,575.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
,,,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
,,,3.9,9,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
,,,3.5,67,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
,,,4.2,570,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
,,,0.0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
,,,4.1,2479,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
,,,3.5,67,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1
,,,3.9,1746,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1
,,,3.5,3131,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
,,,3.3,133,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
,,,3.5,11,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
35000.0,50000.0,42500.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1
,,,4.2,570,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
,,,4.2,570,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
,,,4.2,570,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
,,,0.0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
40000.0,60000.0,50000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
,,,4.3,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
,,,3.6,21,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
,,,3.1,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
,,,4.4,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
,,,3.5,38,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1
,,,3.9,173,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
,,,3.9,8,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
50000.0,55000.0,52500.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
40000.0,60000.0,50000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
60000.0,100000.0,80000.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
,,,3.2,17,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
,,,3.5,38,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
,,,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
40000.0,55000.0,47500.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1
,,,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
,,,4.0,1528,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
,,,4.0,1528,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
,,,4.1,4728,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
38688.0,38688.0,38688.0,0.0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1
,,,4.0,1528,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
,,,3.8,2183,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
70000.0,70000.0,70000.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
,,,3.9,249,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
,,,4.0,6530,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
,,,4.2,2462,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
,,,4.1,3678,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
,,,3.8,81,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
,,,0.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
,,,3.7,3157,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
,,,5.0,6,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
,,,3.8,12,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
,,,3.2,5,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1
,,,0.0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1
,,,3.4,83,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
35000.0,50000.0,42500.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1
,,,3.9,2266,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
,,,4.0,1528,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
,,,3.8,1511,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
,,,3.3,469,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1
,,,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
,,,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
,,,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
,,,4.2,23,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1
45000.0,70000.0,57500.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1
,,,3.2,5,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1
,,,3.3,469,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1
,,,0.0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1
,,,3.9,12114,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
,,,3.5,11,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
,,,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
,,,3.3,16,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
,,,3.5,67,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
,,,3.9,8,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
,,,4.2,2462,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
