salary_min,salary_max,salary_mean,rating_mean,rating_count,contract_contrat pro,contract_intérim,contract_temps plein,contract_indépendant,contract_cdd,contract_temps partiel,contract_cdi,contract_stage,contract_commission,contract_apprentissage,query_data+scientist,query_business+intelligence,query_data+analyst,query_developpeur,mode_an
,,,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
,,,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
45000.0,55000.0,50000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
,,,4.2,1642,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,4.3,24,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
,,,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
,,,3.5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,3.8,132,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
19000.0,27000.0,23000.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
,,,3.7,315,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,3.0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
30000.0,37000.0,33500.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,3.8,82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,4.2,1642,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,4.2,1642,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
,,,4.2,1642,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,3.7,20,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
,,,0.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1
,,,4.2,1642,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
35000.0,45000.0,40000.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
,,,3.5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,4.3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,4.0,2661,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
,,,3.3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
,,,4.2,1642,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
10800.0,10800.0,10800.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
,,,3.9,380,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1
,,,4.2,1642,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,3.8,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,3.7,20,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
,,,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
,,,3.5,15,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
30000.0,40000.0,35000.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
,,,3.8,2337,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,3.7,20,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,3.5,29,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
27000.0,40000.0,33500.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
,,,4.7,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
35000.0,45000.0,40000.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,4.3,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
27000.0,30000.0,28500.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
40000.0,50000.0,45000.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,3.5,8,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,3.2,517,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
,,,3.2,517,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
33000.0,39000.0,36000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,3.4,32,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
,,,3.7,118,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
30000.0,35000.0,32500.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,4.2,1642,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,3.0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
,,,3.2,517,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,4.3,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,4.0,2661,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
61440.0,86400.0,73920.0,3.3,21,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
27023.0,41865.0,34444.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,3.5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,3.3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,3.3,69,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,3.0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,4.0,2661,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1
,,,3.1,142,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
,,,4.1,2484,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,4.1,2484,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
28528.0,45349.0,36938.5,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,3.5,29,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,3.2,517,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,3.1,142,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
,,,3.7,20,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
,,,3.8,19,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
,,,4.1,575,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
,,,3.0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
30000.0,35000.0,32500.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
,,,4.0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,3.8,13,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,3.4,32,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,4.2,1642,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1
6960.0,6960.0,6960.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
,,,3.5,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,3.8,19,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
,,,3.5,29,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
,,,3.8,2337,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
